"","source","target","correlation","pval","pval_adj","comb"
"1000864","CDK5","NES",0.356478956339919,0,0,"CDK5_NES"
"1003291","FGF10","FGFR2",0.0833117901506761,0.00761534543753117,0.0097950203254983,"FGF10_FGFR2"
"1003525","FGF1","FGFR2",-0.254110904809797,0,0,"FGF1_FGFR2"
"1003894","NANOGP8","FGFR2",0.326229164728226,0,0,"NANOGP8_FGFR2"
"1005268","CDK2","GATA3",-0.450357007335992,0,0,"CDK2_GATA3"
"1005390","FBXW7","GATA3",0.836013004694105,0,0,"FBXW7_GATA3"
"1008428","TBX2","CDKN2A",0.205164809179233,3.33133520769024e-11,6.62933819216852e-11,"TBX2_CDKN2A"
"1014668","NEK2","SGO1",0.862020436039261,0,0,"NEK2_SGO1"
"1017000","C5AR2","SELL",-0.0716889740998442,0.021714778199553,0.0269578576592135,"C5AR2_SELL"
"1031447","BUB1","H2AC11",0.429950086982259,0,0,"BUB1_H2AC11"
"1035314","MITF","TYR",0.561213317620198,0,0,"MITF_TYR"
"1046918","FBXW7","GATA2",0.420428881103631,0,0,"FBXW7_GATA2"
"1047379","THRB","GATA2",0.533682857013362,0,0,"THRB_GATA2"
"1047424","ZC3H12A","GATA2",0.253933474882484,0,0,"ZC3H12A_GATA2"
"1048177","FOXN1","DSG4",0.254345628260721,0,0,"FOXN1_DSG4"
"1050224","LCK","SH2D2A",0.700451433801645,0,0,"LCK_SH2D2A"
"1050540","PTPRH","GHR",-0.228533241098296,1.30118138486068e-13,2.84358313470907e-13,"PTPRH_GHR"
"1051641","PTPN3","GHR",0.281478249463768,0,0,"PTPN3_GHR"
"1051757","GH1","GHR",0.130846637843289,2.64446959223896e-05,3.98060882490659e-05,"GH1_GHR"
"1056348","MASP2","C2",-0.362756737488446,0,0,"MASP2_C2"
"1056997","MASP1","C2",-0.252224963125953,2.22044604925031e-16,5.34434199991538e-16,"MASP1_C2"
"1059963","HBA1","APOB",0.264881581446635,0,0,"HBA1_APOB"
"1084776","KLF3","KLF8",0.787867762300591,0,0,"KLF3_KLF8"
"1085098","KLF1","KLF8",-0.258714505141488,0,0,"KLF1_KLF8"
"1086809","AR","AKR1C3",0.572808019771841,0,0,"AR_AKR1C3"
"1094947","CDC20","UBE2S",0.824160404411099,0,0,"CDC20_UBE2S"
"1096781","P2RY6","GNA15",-0.259390982640402,0,0,"P2RY6_GNA15"
"1096975","F2RL1","GNA15",0.69297298176245,0,0,"F2RL1_GNA15"
"1096997","CCKBR","GNA15",0.101193094534457,0.00117806952530097,0.00160333651066749,"CCKBR_GNA15"
"1097120","P2RY1","GNA15",0.550012268336322,0,0,"P2RY1_GNA15"
"1097144","AGTR1","GNA15",0.20557604492627,3.03816971580773e-11,6.05563058333365e-11,"AGTR1_GNA15"
"1097322","P2RY4","GNA15",0.51317272728272,0,0,"P2RY4_GNA15"
"1097350","HTR2C","GNA15",-0.185670914623192,2.10788275722962e-09,3.88951927322649e-09,"HTR2C_GNA15"
