"","source","target","correlation","pval","pval_adj","comb"
"2133086","IL12B","IL12RB1",0.633672685651745,0,0,"IL12B_IL12RB1"
"2141648","CAMK2D","SCN8A",-0.318656002870714,1.0611995726606e-09,2.54319304504952e-09,"CAMK2D_SCN8A"
"2141715","CALM2","SCN8A",-0.58084528481014,0,0,"CALM2_SCN8A"
"2142147","FGF12","SCN8A",0.540423407399447,0,0,"FGF12_SCN8A"
"2142671","IL10","SCN8A",-0.30334315016341,6.96523194676502e-09,1.57982584282522e-08,"IL10_SCN8A"
"2142866","FGF14","SCN8A",0.213918460093089,5.47116273912351e-05,9.35290312264532e-05,"FGF14_SCN8A"
"2143144","TNF","SCN8A",-0.337278542657187,9.28692678314746e-11,2.3889183542877e-10,"TNF_SCN8A"
"2158054","PRKACB","PHKA1",-0.44131699884127,0,0,"PRKACB_PHKA1"
"2168514","NEK2","CCDC102B",0.234288305078126,9.45604358482122e-06,1.71582685322345e-05,"NEK2_CCDC102B"
"2179320","ITGAM","ICAM1",0.659040775412125,0,0,"ITGAM_ICAM1"
"2180712","ITGAL","ICAM1",0.325397620506062,4.47791581592583e-10,1.10056673194373e-09,"ITGAL_ICAM1"
"2180855","ERG","ICAM1",0.502088480096498,0,0,"ERG_ICAM1"
"2183072","STOX1","CNTNAP2",-0.149872411346947,0.00495858511668446,0.00713316898763631,"STOX1_CNTNAP2"
"2187179","CCDC102B","CROCC",-0.469105054692026,0,0,"CCDC102B_CROCC"
"2191920","PRL","KRT19",-0.220290721559862,3.2145987277854e-05,5.59803399758629e-05,"PRL_KRT19"
"2193537","SPI1","MEIS1",-0.524983378793631,0,0,"SPI1_MEIS1"
"2194606","HOXD10","MEIS1",-0.130603570262455,0.0144807979001014,0.0198648898962692,"HOXD10_MEIS1"
"2195518","DOT1L","MEIS1",0.609918225491685,0,0,"DOT1L_MEIS1"
"2203668","IL1RL1","MYD88",-0.226034017501435,1.96388798672231e-05,3.47783366609015e-05,"IL1RL1_MYD88"
"2203726","TLR4","MYD88",0.457741319908686,0,0,"TLR4_MYD88"
"2211093","EDN1","EDNRA",0.449084243935078,0,0,"EDN1_EDNRA"
"2215105","CDT1","MCM2",0.79041958983403,0,0,"CDT1_MCM2"
"2236980","NFE2L1","NQO1",0.396774982461451,1.19904086659517e-14,3.98542677416027e-14,"NFE2L1_NQO1"
"2240023","FYN","CD300LB",0.489958202831682,0,0,"FYN_CD300LB"
"2246744","EPHB2","NRCAM",-0.453589378838751,0,0,"EPHB2_NRCAM"
"2246770","EPHB1","NRCAM",-0.158009427724302,0.00303516961253925,0.00445719709819621,"EPHB1_NRCAM"
"2262449","CAV1","SLC1A2",-0.411154592011012,8.88178419700125e-16,3.16574921468964e-15,"CAV1_SLC1A2"
"2270226","CDK5","ATM",-0.531475933949815,0,0,"CDK5_ATM"
"2270751","BRCA1","ATM",-0.500325755763952,0,0,"BRCA1_ATM"
"2272816","MYLK3","MEF2C",-0.244267414690791,3.76947064140154e-06,7.04923169893789e-06,"MYLK3_MEF2C"
"2272891","HDAC9","MEF2C",0.552901983902156,0,0,"HDAC9_MEF2C"
"2273536","GFI1B","MEF2C",0.207109603742835,9.49262076965773e-05,0.00015914513283766,"GFI1B_MEF2C"
"2273617","MYLK2","MEF2C",-0.349775714394627,1.64845914696343e-11,4.45788037701004e-11,"MYLK2_MEF2C"
"2273754","LYL1","MEF2C",0.706897777191498,0,0,"LYL1_MEF2C"
"2276915","TFAP2A","CRABP2",0.537587915940917,0,0,"TFAP2A_CRABP2"
