"","source","target","correlation","pval","pval_adj","comb"
"825432","NFATC1","GPC6",0.356338585140664,1.82076576038526e-14,1.77064105992818e-13,"NFATC1_GPC6"
"825541","NFATC2","GPC6",0.273811531875827,6.41058450767673e-09,3.91996062040992e-08,"NFATC2_GPC6"
"835792","HNF4A","CYP27A1",0.115298910342586,0.0161345071918557,0.0353916149324494,"HNF4A_CYP27A1"
"845057","NGF","NGFR",0.136725600683216,0.00427853357310237,0.0107672113711092,"NGF_NGFR"
"854655","CREB5","LGALS3BP",-0.123372408469853,0.0100072686265793,0.0231220788454183,"CREB5_LGALS3BP"
"855672","SMAD7","ACVRL1",0.303634160194152,9.93778392910372e-11,7.26819673064108e-10,"SMAD7_ACVRL1"
"858305","CAMK2A","GABBR1",0.294883488068064,3.55061757773001e-10,2.46900529458481e-09,"CAMK2A_GABBR1"
"860922","ZEB1","GRHL2",-0.329169890447515,1.88338233897412e-12,1.58835035679799e-11,"ZEB1_GRHL2"
"870821","PRKD1","PIK3R1",0.398396747770671,0,0,"PRKD1_PIK3R1"
"871199","KIT","PIK3R1",0.188820255663061,7.41604495280157e-05,0.000260619329951238,"KIT_PIK3R1"
"871816","TGFBR2","PIK3R1",0.365925190332895,3.10862446895044e-15,3.17313010637436e-14,"TGFBR2_PIK3R1"
"874878","PLK1","HASPIN",0.602470663730311,0,0,"PLK1_HASPIN"
"875636","CDK1","HASPIN",0.540195738352493,0,0,"CDK1_HASPIN"
"896870","ITGB4","PMP22",-0.307067381923122,5.95954396942489e-11,4.4475011623134e-10,"ITGB4_PMP22"
"897821","FGF13","SCN4A",0.135831049000423,0.0045398095556981,0.0113593516883581,"FGF13_SCN4A"
"901380","NFIX","EPHA5",0.269537322562253,1.11974638450363e-08,6.66274166426703e-08,"NFIX_EPHA5"
"901584","NFIB","EPHA5",0.117150355406937,0.0144949584819396,0.0321764144815775,"NFIB_EPHA5"
"901760","NFIA","EPHA5",0.142934267592059,0.00280893646388458,0.00735470802928682,"NFIA_EPHA5"
"901957","EFNA3","EPHA5",0.175347656462658,0.000237704859321397,0.000765122668582347,"EFNA3_EPHA5"
"911697","ROCK1","ARHGAP24",0.658155609550952,0,0,"ROCK1_ARHGAP24"
"918995","NEK1","ME1",0.288990982765641,8.1710860300177e-10,5.4852783295266e-09,"NEK1_ME1"
