"","source","target","correlation","pval","pval_adj","comb"
"2902477","TGFA","EGFR",-0.273747116278536,2.57554266802629e-09,5.42083495767772e-09,"TGFA_EGFR"
"2902497","EGF","EGFR",-0.215189436973087,3.36430717995384e-06,5.77199735701192e-06,"EGF_EGFR"
"2902503","MAPK3","EGFR",-0.387194953330292,0,0,"MAPK3_EGFR"
"2902515","PTPRS","EGFR",0.622416242555619,0,0,"PTPRS_EGFR"
"2902673","PELI1","EGFR",-0.276436536184108,1.77144876545299e-09,3.76595268111307e-09,"PELI1_EGFR"
"2902792","EPGN","EGFR",0.182884661734863,8.26938751450346e-05,0.000128205397353938,"EPGN_EGFR"
"2913202","CDC20","CCNB1",0.854084252347633,0,0,"CDC20_CCNB1"
"2913317","CDC25C","CCNB1",0.952152218240323,0,0,"CDC25C_CCNB1"
"2914295","HLX","CCNB1",-0.495565646243825,0,0,"HLX_CCNB1"
"2914334","CDC25A","CCNB1",0.956384973898112,0,0,"CDC25A_CCNB1"
"2914782","MXI1","CCNB1",-0.166889472084434,0.000334481644086004,0.00049436002581661,"MXI1_CCNB1"
"2933487","PTEN","NFIL3",0.708198256719162,0,0,"PTEN_NFIL3"
"2936275","TXNIP","DDIT4",0.119057776364187,0.01077041181113,0.013953715565152,"TXNIP_DDIT4"
"2937172","KRT14","TNFRSF1A",-0.117682589534394,0.0117222023317773,0.0151335458954857,"KRT14_TNFRSF1A"
"2939164","SPI1","TAL1",0.185380491202109,6.57618688797434e-05,0.000102734058797613,"SPI1_TAL1"
"2940007","LMO1","TAL1",-0.148713579417241,0.00141449169476049,0.0019838759679912,"LMO1_TAL1"
"2940968","ZC3H12A","TAL1",0.172654754564925,0.000204983110748458,0.000308164567756877,"ZC3H12A_TAL1"
"2941167","MAPK3","TAL1",0.194019402765242,2.90687778383703e-05,4.66320800671527e-05,"MAPK3_TAL1"
"2948380","DNMT3B","BAG3",-0.0991119325728469,0.0339626206016488,0.0418904327469538,"DNMT3B_BAG3"
"2956452","CRTC2","G6PC1",0.225545867978164,1.07886277822544e-06,1.91511907690792e-06,"CRTC2_G6PC1"
"2956756","HNF4A","G6PC1",0.778785021477646,0,0,"HNF4A_G6PC1"
"2958171","NR0B2","G6PC1",0.725194007333558,0,0,"NR0B2_G6PC1"
"2958592","SPI1","GATA1",0.313668461708656,6.48547882065031e-12,1.59441172754059e-11,"SPI1_GATA1"
"2959888","PAK5","GATA1",-0.150181866609316,0.00126612109349211,0.00178321334130643,"PAK5_GATA1"
"2960264","MECOM","GATA1",-0.143713300408656,0.00204777855252258,0.00283206785216207,"MECOM_GATA1"
"2960740","DAB2IP","GATA1",-0.293602163154718,1.47486467483304e-10,3.34788428242551e-10,"DAB2IP_GATA1"
"2961047","ULK1","FUNDC1",-0.483626601964314,0,0,"ULK1_FUNDC1"
"2981411","FOXA1","SFTPB",0.287527208009558,3.62426533229154e-10,8.03723997943784e-10,"FOXA1_SFTPB"
"2985133","STAT3","CEBPD",0.704290688640607,0,0,"STAT3_CEBPD"
"2985213","SOX9","CEBPD",-0.211913505443995,4.76644448710317e-06,8.09107238738445e-06,"SOX9_CEBPD"
"2990753","IL4R","IRS2",0.528155343140287,0,0,"IL4R_IRS2"
"2993246","SNAI2","CD44",-0.464749538815252,0,0,"SNAI2_CD44"
"2993260","TWIST2","CD44",0.200583133667106,1.52553959595902e-05,2.49793077167542e-05,"TWIST2_CD44"
"2993859","CAMK2A","CD44",0.122406961615817,0.00873301226236478,0.0114109293052123,"CAMK2A_CD44"
"2994220","F2RL1","CD44",0.360838330622945,1.55431223447522e-15,4.67037782054794e-15,"F2RL1_CD44"
"2994986","TWIST1","CD44",-0.320481633423996,2.12496686913255e-12,5.37132452413267e-12,"TWIST1_CD44"
"3001681","PTEN","NR5A1",-0.268536817528253,5.25718668598074e-09,1.08534999687352e-08,"PTEN_NR5A1"
"3001841","AR","NR5A1",0.212198118825206,4.62533480316552e-06,7.85889667616652e-06,"AR_NR5A1"
"3002532","CDK5RAP2","BUB1B",-0.276187273392438,1.83428827682519e-09,3.89561897856236e-09,"CDK5RAP2_BUB1B"
"3002570","CENPE","BUB1B",0.948397906837728,0,0,"CENPE_BUB1B"
"3003438","KNL1","BUB1B",0.947874214407654,0,0,"KNL1_BUB1B"
"3003950","CDK1","BUB1B",0.934220412167271,0,0,"CDK1_BUB1B"
"3005582","TFEB","NDUFS4",-0.51612011216892,0,0,"TFEB_NDUFS4"
"3007646","CHEK1","TP73",0.332610164186649,2.71560551823313e-13,7.22071128392839e-13,"CHEK1_TP73"
"3008249","WWP2","TP73",-0.483118135636299,0,0,"WWP2_TP73"
"3008550","PRKCD","TP73",-0.445821523945569,0,0,"PRKCD_TP73"
"3008853","CDK1","TP73",0.291370644366711,2.057134462774e-10,4.62995211011124e-10,"CDK1_TP73"
"3009103","PRKCB","TP73",-0.519880533605819,0,0,"PRKCB_TP73"
"3009548","YAP1","TP73",0.656120458060237,0,0,"YAP1_TP73"
"3009790","ACOX1","TP73",-0.339861297114032,7.59392548843607e-14,2.08211358123998e-13,"ACOX1_TP73"
"3010838","JAK2","ARHGEF1",0.118368076345877,0.0112388486685784,0.0145346745082222,"JAK2_ARHGEF1"
"3013457","PRKCD","KCNE3",0.802127349903727,0,0,"PRKCD_KCNE3"
"3019875","ANXA1","FPR2",0.63575464170792,0,0,"ANXA1_FPR2"
"3031573","TOX2","TBX21",-0.235776628022372,3.3222042161718e-07,6.10417099602227e-07,"TOX2_TBX21"
"3032420","BAIAP2","ENAH",0.42659508002282,0,0,"BAIAP2_ENAH"
"3033710","PRKG1","ENAH",0.175732629779733,0.000156814762936719,0.000237944035678403,"PRKG1_ENAH"
"3049132","KLHL2","WNK2",-0.305697477304096,2.30881980201048e-11,5.49722998990995e-11,"KLHL2_WNK2"
"3053410","PRKCB","ORAI1",0.399073704321949,0,0,"PRKCB_ORAI1"
"3054198","CAPN3","MAPT",-0.219934031773162,2.01173020442091e-06,3.50508750600085e-06,"CAPN3_MAPT"
"3054575","MARK2","MAPT",-0.265490259920765,7.92332577326249e-09,1.61753538278859e-08,"MARK2_MAPT"
