"","source","target","correlation","pval","pval_adj","comb"
"1239654","CDH4","CDH15",0.11908364026899,0.000503039412415696,0.000789662530042043,"CDH4_CDH15"
"1241613","SOX5","COL2A1",-0.145310026173312,2.11079926100144e-05,3.67089220335463e-05,"SOX5_COL2A1"
"1241718","RUNX2","COL2A1",0.159227470705314,3.08314858576964e-06,5.66766997488387e-06,"RUNX2_COL2A1"
"1242137","MMP13","COL2A1",0.350903139517202,0,0,"MMP13_COL2A1"
"1255938","RUNX2","COL1A1",0.346550181407181,0,0,"RUNX2_COL1A1"
"1260884","EHF","DCDC2",0.408224927969519,0,0,"EHF_DCDC2"
"1267719","ASIP","MC1R",-0.0838995559949541,0.014413603585347,0.019808561268236,"ASIP_MC1R"
"1267952","MRAP2","MC1R",0.274444098858105,4.44089209850063e-16,1.3438990124336e-15,"MRAP2_MC1R"
"1269396","KISS1","KISS1R",0.163291577410671,1.7024097429541e-06,3.1813919745446e-06,"KISS1_KISS1R"
"1270943","ANK2","CACNA1A",0.378300776418639,0,0,"ANK2_CACNA1A"
"1290931","CDK5","SYN1",0.295511287329536,0,0,"CDK5_SYN1"
"1291526","PAK3","SYN1",-0.315764384714569,0,0,"PAK3_SYN1"
"1296790","HPX","HBB",0.347532832319214,0,0,"HPX_HBB"
"1299046","CTNNB1","POU5F1",-0.440012654112121,0,0,"CTNNB1_POU5F1"
"1299259","ETV4","POU5F1",-0.366034768597274,0,0,"ETV4_POU5F1"
"1299794","CDK7","POU5F1",-0.470798017297757,0,0,"CDK7_POU5F1"
"1308548","CTSS","BGLAP",-0.337571802008965,0,0,"CTSS_BGLAP"
"1308724","CTSB","BGLAP",-0.34141355899019,0,0,"CTSB_BGLAP"
"1308771","RUNX2","BGLAP",-0.116420669329605,0.000671908949056554,0.00104413306901755,"RUNX2_BGLAP"
"1308775","CTSD","BGLAP",-0.162021826838325,2.05273354580982e-06,3.81649323562423e-06,"CTSD_BGLAP"
"1309015","CTSH","BGLAP",-0.183664354001404,6.93881345714686e-08,1.41041571689231e-07,"CTSH_BGLAP"
"1317227","NHLRC1","PPP1R3B",0.290834338792366,0,0,"NHLRC1_PPP1R3B"
"1318317","TWIST2","SRPX",0.760850527094727,0,0,"TWIST2_SRPX"
"1321671","RIMBP3","RIMS2",0.270269989974072,1.11022302462516e-15,3.3187501630577e-15,"RIMBP3_RIMS2"
"1321680","RIMBP3B","RIMS2",0.159626220244972,2.91050770995227e-06,5.35900619553187e-06,"RIMBP3B_RIMS2"
"1322104","TSPOAP1","RIMS2",-0.339726685586349,0,0,"TSPOAP1_RIMS2"
"1322153","RIMBP3C","RIMS2",0.301670285733771,0,0,"RIMBP3C_RIMS2"
"1323894","CDK1","MCM4",0.510689768937372,0,0,"CDK1_MCM4"
"1325531","HHIP","IHH",0.0760289530131667,0.0266536667096737,0.035554361881761,"HHIP_IHH"
"1346763","CDK1","APLP2",0.282630787802384,0,0,"CDK1_APLP2"
"1361568","CDK1","HMGA1",0.29562674135249,0,0,"CDK1_HMGA1"
"1364142","ASXL1","CDKN2A",-0.223583143687489,4.32329727573233e-11,1.04385445536521e-10,"ASXL1_CDKN2A"
"1364520","NPM1","CDKN2A",0.367094916630125,0,0,"NPM1_CDKN2A"
"1364810","TBX2","CDKN2A",-0.162979775630258,1.78269937656239e-06,3.32735147614659e-06,"TBX2_CDKN2A"
"1365034","RUNX1","CDKN2A",0.444267941502017,0,0,"RUNX1_CDKN2A"
"1365070","TBX5","CDKN2A",-0.133230758582712,9.78042669053103e-05,0.000162184426021094,"TBX5_CDKN2A"
"1365140","MEIS2","CDKN2A",-0.182006523785242,9.13008171288254e-08,1.84293837399096e-07,"MEIS2_CDKN2A"
"1374562","F2R","TNFRSF12A",0.203732713426696,2.0472605832822e-09,4.5309461833591e-09,"F2R_TNFRSF12A"
"1374857","F2RL1","TNFRSF12A",0.424732004406716,0,0,"F2RL1_TNFRSF12A"
"1375388","NEK2","SGO1",0.736802838962685,0,0,"NEK2_SGO1"
"1376454","CDK1","SGO1",0.831562366260163,0,0,"CDK1_SGO1"
"1380365","STAT1","KRT17",0.0744375654387193,0.0300048125697114,0.0397931809529806,"STAT1_KRT17"
"1388261","IL1RL1","IL1RAP",0.429936740882084,0,0,"IL1RL1_IL1RAP"
"1392120","FYN","LAT",-0.275536809113499,4.44089209850063e-16,1.3438990124336e-15,"FYN_LAT"
"1392297","ZAP70","LAT",0.666098890251812,0,0,"ZAP70_LAT"
"1394041","SNAI2","CXCL12",0.478944348684854,0,0,"SNAI2_CXCL12"
"1406128","H2AX","MDC1",-0.495128259106368,0,0,"H2AX_MDC1"
"1407291","RPS6KA5","H2AC11",-0.328511862545526,0,0,"RPS6KA5_H2AC11"
"1408152","TRPM6","H2AC11",-0.213515714087282,3.2056002297054e-10,7.40207949599487e-10,"TRPM6_H2AC11"
"1408303","BUB1","H2AC11",0.278365532088981,0,0,"BUB1_H2AC11"
"1409702","NBEAL2","IQGAP1",-0.365331721386316,0,0,"NBEAL2_IQGAP1"
"1409791","MET","IQGAP1",0.858760357887414,0,0,"MET_IQGAP1"
"1410891","KAT2A","PLCG1",0.743270223650167,0,0,"KAT2A_PLCG1"
"1411073","PTPRF","PLCG1",-0.566416708256206,0,0,"PTPRF_PLCG1"
"1411111","LYN","PLCG1",-0.505209496046129,0,0,"LYN_PLCG1"
"1411232","PDGFRB","PLCG1",0.703939609412311,0,0,"PDGFRB_PLCG1"
"1411265","GNB3","PLCG1",0.767673789586329,0,0,"GNB3_PLCG1"
"1411324","HCK","PLCG1",-0.287577232822008,0,0,"HCK_PLCG1"
"1411691","PDGFRA","PLCG1",0.654444610085233,0,0,"PDGFRA_PLCG1"
