"","source","target","correlation","pval","pval_adj","comb"
"194466","DLGAP5","SHANK3",-0.55298255124236,0,0,"DLGAP5_SHANK3"
"199181","EYA1","H2AX",0.155407516466602,0.00907105522167018,0.0162238708185006,"EYA1_H2AX"
"205159","NR2F1","PCDH19",-0.220270937391407,0.000197832144321008,0.000464258312906678,"NR2F1_PCDH19"
"210670","FGF2","ALPL",-0.350460195197743,1.52900403449507e-09,6.09209217551471e-09,"FGF2_ALPL"
"213392","MYCN","ABCB1",-0.162926146563002,0.00619497080202502,0.011437185614201,"MYCN_ABCB1"
"213465","UHRF1","ABCB1",-0.523626141530704,0,0,"UHRF1_ABCB1"
"217629","CHEK1","SYK",0.400930758993505,2.82573964227595e-12,1.39958944478587e-11,"CHEK1_SYK"
"217843","NEDD4","SYK",-0.580615925672459,0,0,"NEDD4_SYK"
"218051","PTPN6","SYK",0.426430067213108,7.63833440942108e-14,4.26184732391056e-13,"PTPN6_SYK"
"218090","VAV1","SYK",0.149947538857059,0.0118486995143212,0.0207132737865618,"VAV1_SYK"
"221083","PLK1","CDCA5",0.772481270078501,0,0,"PLK1_CDCA5"
"227104","PLK1","SVIL",-0.56001687456829,0,0,"PLK1_SVIL"
"227484","PTPRB","KDR",0.6805432550206,0,0,"PTPRB_KDR"
"228040","PTPRJ","KDR",-0.327672864939627,1.86205875163381e-08,6.75908586751723e-08,"PTPRJ_KDR"
"228056","PTPN6","KDR",-0.466002373229027,0,0,"PTPN6_KDR"
"234202","RORA","NR1D1",0.564731415729017,0,0,"RORA_NR1D1"
"236206","PTPRJ","PDGFRB",-0.418984020411124,2.26263452418607e-13,1.21879056413157e-12,"PTPRJ_PDGFRB"
"237055","NR2F1","LHCGR",0.292529749370214,5.99291797076518e-07,1.88723419198367e-06,"NR2F1_LHCGR"
"246770","ASB2","FLNA",0.915431864602645,0,0,"ASB2_FLNA"
"247254","CAMK2G","FLNA",0.930055362285345,0,0,"CAMK2G_FLNA"
"256273","PLK1","FOXM1",0.750742803104545,0,0,"PLK1_FOXM1"
"262064","WT1","PAX2",-0.18602707272536,0.00173700368563035,0.00353081151315856,"WT1_PAX2"
"277006","MITF","DCT",0.521150132904493,0,0,"MITF_DCT"
"280473","FOXQ1","MYLK",-0.195510750793738,0.000985618972127345,0.00208463462748936,"FOXQ1_MYLK"
"280627","CAMK2G","MYLK",0.873950109943145,0,0,"CAMK2G_MYLK"
"285455","BMP7","PRDM16",-0.1544435156988,0.00951480647101288,0.0169485467164523,"BMP7_PRDM16"
"294537","PTPRB","ALK",-0.164022165155778,0.00585227260896115,0.0108557296661925,"PTPRB_ALK"
"303630","PAX8","SLC3A1",0.342820376987517,3.61569574280907e-09,1.39646009777953e-08,"PAX8_SLC3A1"
"307813","LPAR2","GNAL",-0.401694112505851,2.54729570769996e-12,1.26607174667054e-11,"LPAR2_GNAL"
"308053","AVPR1B","GNAL",-0.185041408812805,0.00183959638579179,0.0037236924506549,"AVPR1B_GNAL"
"308138","ADRB2","GNAL",0.52847939811868,0,0,"ADRB2_GNAL"
"308149","EDNRB","GNAL",0.567491362157686,0,0,"EDNRB_GNAL"
"308176","MCHR1","GNAL",0.399754551768971,3.31357163929624e-12,1.63267288977181e-11,"MCHR1_GNAL"
"308177","HTR4","GNAL",0.414592594712305,4.2410519540681e-13,2.23717193550463e-12,"HTR4_GNAL"
"308224","AVPR1A","GNAL",0.533258497754115,0,0,"AVPR1A_GNAL"
"308230","PTGER2","GNAL",0.536903794568897,0,0,"PTGER2_GNAL"
"308392","ADRA1D","GNAL",0.458638651716212,4.44089209850063e-16,2.89979743991925e-15,"ADRA1D_GNAL"
"308404","LPAR4","GNAL",0.479883858127281,0,0,"LPAR4_GNAL"
"308471","P2RY6","GNAL",-0.283323904507011,1.38269614247122e-06,4.19734494556612e-06,"P2RY6_GNAL"
"312156","CAMK2G","RYR1",-0.17906070866927,0.00259011646169194,0.00511426022496411,"CAMK2G_RYR1"
"315918","PLK1","CENPU",0.631348162088997,0,0,"PLK1_CENPU"
"320298","CAMK2A","PTTG1",-0.398533599528566,3.906652779051e-12,1.91469173848156e-11,"CAMK2A_PTTG1"
"326905","BRCA2","RAD51",0.361955195489836,4.00715016724007e-10,1.67565106113274e-09,"BRCA2_RAD51"
"326995","CHEK1","RAD51",0.727979874634437,0,0,"CHEK1_RAD51"
"327098","RAD51AP1","RAD51",0.528297233394384,0,0,"RAD51AP1_RAD51"
"327666","EN1","FGF8",0.190579219012708,0.00132772124742919,0.0027504465350055,"EN1_FGF8"
"338412","CHEK1","FANCD2",0.736653798265472,0,0,"CHEK1_FANCD2"
"356160","CDK5","AMPH",-0.478429480582206,0,0,"CDK5_AMPH"
"363879","CAMK2G","ADCY3",0.781715024788606,0,0,"CAMK2G_ADCY3"
"365435","ANGPT1","MYH1",0.247738070699864,2.66925875918034e-05,7.01249061267114e-05,"ANGPT1_MYH1"
"369379","PTPRB","MET",-0.192944822929479,0.00115192494534888,0.00241010676047134,"PTPRB_MET"
"369474","MACC1","MET",0.265566341516717,6.38692381738082e-06,1.80438714533178e-05,"MACC1_MET"
"369935","PTPRJ","MET",0.282140077374984,1.536343186892e-06,4.64181465176562e-06,"PTPRJ_MET"
"370131","HGF","MET",-0.193430258120947,0.00111860862628754,0.00234485981577121,"HGF_MET"
"376450","FLI1","KLF1",-0.30414101430079,2.0004647338645e-07,6.6010059420469e-07,"FLI1_KLF1"
"386419","NGF","NTRK1",0.633653166513487,0,0,"NGF_NTRK1"
"386462","PTPN6","NTRK1",-0.241505931151641,4.29424630123965e-05,0.000109930290450446,"PTPN6_NTRK1"
"397393","PKMYT1","CDK1",0.532087010920288,0,0,"PKMYT1_CDK1"
"397882","CDC25C","CDK1",0.725611222669641,0,0,"CDC25C_CDK1"
"402270","CDK5","PMAIP1",0.268478728977591,5.00588896823473e-06,1.4308980292512e-05,"CDK5_PMAIP1"
"402851","TTK","CDCA8",0.819448125059308,0,0,"TTK_CDCA8"
"404626","KLF4","MYOCD",0.553333823427366,0,0,"KLF4_MYOCD"
"416309","CDK1","CKAP2",0.704111483877524,0,0,"CDK1_CKAP2"
"418983","PTK6","EPS8",-0.216697606118336,0.000252309957939456,0.000583478552507428,"PTK6_EPS8"
"429661","CDX2","FUT2",0.155211407622992,0.00915980999881927,0.0163693340979827,"CDX2_FUT2"
"431400","CTSG","F2RL1",-0.258239805917128,1.16422554772289e-05,3.19432333246052e-05,"CTSG_F2RL1"
"434005","CHEK1","CLSPN",0.776092942805065,0,0,"CHEK1_CLSPN"
"434149","PLK1","CLSPN",0.606300679114744,0,0,"PLK1_CLSPN"
"439812","TWIST2","MYB",-0.294818938969369,4.84555851665291e-07,1.53993928646325e-06,"TWIST2_MYB"
"440247","MAF","MYB",-0.451470476168257,1.77635683940025e-15,1.11706935498654e-14,"MAF_MYB"
"445383","LRRK2","SNCA",0.593572090625637,0,0,"LRRK2_SNCA"
"445399","PLK1","SNCA",-0.481306942455795,0,0,"PLK1_SNCA"
"445757","SYK","SNCA",-0.501030167979412,0,0,"SYK_SNCA"
"445956","SNCAIP","SNCA",0.599095914280755,0,0,"SNCAIP_SNCA"
"456351","PAK5","PACSIN1",0.249681723124504,2.29548867154428e-05,6.07991742185961e-05,"PAK5_PACSIN1"
"456496","NLGN2","MAGI2",0.626849312521798,0,0,"NLGN2_MAGI2"
"467364","PLK1","PLEKHG6",0.380573715666378,4.07835987203953e-11,1.84543916828895e-10,"PLK1_PLEKHG6"
"470941","NLGN2","NRXN2",0.584526396323116,0,0,"NLGN2_NRXN2"
"472244","WT1","AREG",-0.184578080559627,0.00188970976605174,0.00381770279514408,"WT1_AREG"
"472836","F2RL1","AREG",0.407922909861869,1.0822454044046e-12,5.53487482472141e-12,"F2RL1_AREG"
"474901","KLF4","TNF",-0.139604921238522,0.0192193029425722,0.0321679462507571,"KLF4_TNF"
"475102","FCGR3A","TNF",0.15841665925266,0.00780175783683368,0.0141309205579592,"FCGR3A_TNF"
"477052","TIMP2","LRP2",-0.15994639166245,0.00721927996700877,0.0131596445276201,"TIMP2_LRP2"
"477874","TRIM71","LIN28B",0.641071638657788,0,0,"TRIM71_LIN28B"
"479761","PBX1","CDH1",-0.621990320704957,0,0,"PBX1_CDH1"
"480011","CBX7","CDH1",-0.687872364054412,0,0,"CBX7_CDH1"
"480013","PLK1","CDH1",0.419995827058198,1.95399252334028e-13,1.05751034158284e-12,"PLK1_CDH1"
"480058","SNAI2","CDH1",-0.535886187948419,0,0,"SNAI2_CDH1"
"480069","TWIST2","CDH1",-0.451021430639813,1.77635683940025e-15,1.11706935498654e-14,"TWIST2_CDH1"
"480109","ZEB2","CDH1",-0.659265019188408,0,0,"ZEB2_CDH1"
"480252","CTNNA3","CDH1",-0.447128104279684,3.10862446895044e-15,1.92176471451076e-14,"CTNNA3_CDH1"
"480362","CTNND2","CDH1",0.25144576268813,1.99964309317568e-05,5.33475187378263e-05,"CTNND2_CDH1"
"480406","ZEB1","CDH1",-0.708897898502203,0,0,"ZEB1_CDH1"
"481583","CDK1","KIFC1",0.751571802941051,0,0,"CDK1_KIFC1"
"482702","APBA2","STXBP1",-0.485022074483631,0,0,"APBA2_STXBP1"
"483364","PRKCG","STXBP1",-0.217878969609277,0.000232915619153617,0.000541289334178668,"PRKCG_STXBP1"
"491438","CDK1","PTTG2",-0.437832958246076,1.37667655053519e-14,8.12640523228865e-14,"CDK1_PTTG2"
"499803","PLK1","CEP55",0.693526706421606,0,0,"PLK1_CEP55"
"500393","CDK1","CEP55",0.836304129455139,0,0,"CDK1_CEP55"
"502319","ZIC1","GLI3",-0.207810135609181,0.000454280533303209,0.0010121975435667,"ZIC1_GLI3"
"502415","CXCL1","GLI3",-0.235488639082261,6.71644486993639e-05,0.000167785715595273,"CXCL1_GLI3"
"502651","BRIP1","BLM",0.727397917193749,0,0,"BRIP1_BLM"
"502662","CHEK1","BLM",0.754053813112789,0,0,"CHEK1_BLM"
"508866","HNF4G","AKR1C4",0.301388830034377,2.60597278867181e-07,8.50402965044564e-07,"HNF4G_AKR1C4"
"508936","HNF4A","AKR1C4",0.374758344761568,8.45790104619937e-11,3.73240647229922e-10,"HNF4A_AKR1C4"
"516204","KNL1","BUB1",0.793698202390256,0,0,"KNL1_BUB1"
"516513","CDK1","BUB1",0.778634448366139,0,0,"CDK1_BUB1"
"521799","SP6","TGFBR2",-0.137434879157981,0.0211943177240799,0.0351539262248346,"SP6_TGFBR2"
"522832","HTR1D","GNAO1",-0.157911622977941,0.00800305708950644,0.0144652760241343,"HTR1D_GNAO1"
"522846","LPAR2","GNAO1",-0.38532784955335,2.22240004177365e-11,1.02637638462042e-10,"LPAR2_GNAO1"
"522976","GPR17","GNAO1",0.45039529056453,1.77635683940025e-15,1.11706935498654e-14,"GPR17_GNAO1"
"523070","S1PR1","GNAO1",0.446467916094806,3.5527136788005e-15,2.18742069030123e-14,"S1PR1_GNAO1"
"523182","EDNRB","GNAO1",0.40458837819454,1.71507252844094e-12,8.63481724013254e-12,"EDNRB_GNAO1"
"523209","MCHR1","GNAO1",0.472940488073684,0,0,"MCHR1_GNAO1"
"523210","HTR4","GNAO1",0.460781017297255,4.44089209850063e-16,2.89979743991925e-15,"HTR4_GNAO1"
"523245","GPR84","GNAO1",-0.311224777372546,1.0001571815188e-07,3.39544690809243e-07,"GPR84_GNAO1"
"523437","LPAR4","GNAO1",0.359381795100732,5.43326272861577e-10,2.24727823695414e-09,"LPAR4_GNAO1"
"523476","CNR1","GNAO1",0.447130897813668,3.10862446895044e-15,1.92176471451076e-14,"CNR1_GNAO1"
"523504","P2RY6","GNAO1",-0.264801506712524,6.80572566369442e-06,1.91705428191723e-05,"P2RY6_GNAO1"
"523648","OPRK1","GNAO1",-0.167775487547704,0.00480373161732084,0.00905220180005464,"OPRK1_GNAO1"
"523661","PTGER3","GNAO1",0.558239040601796,0,0,"PTGER3_GNAO1"
"523663","PTAFR","GNAO1",-0.300453910860613,2.84912540005067e-07,9.26396751182242e-07,"PTAFR_GNAO1"
"523683","F2RL1","GNAO1",-0.394441408131416,6.75104416814065e-12,3.24653569697438e-11,"F2RL1_GNAO1"
"524135","TWIST2","GDF15",-0.226636595130469,0.000127018405672086,0.000306033257413723,"TWIST2_GDF15"
"525693","CDK1","RUNX1",0.23864099866494,5.32106210209271e-05,0.000134645406321023,"CDK1_RUNX1"
"540818","NGF","NGFR",0.62943048126996,0,0,"NGF_NGFR"
"542296","TNF","NOTCH4",-0.187066416864784,0.00163451410416293,0.0033369631075116,"TNF_NOTCH4"
"548279","CAMK2A","GABBR1",0.717053738204638,0,0,"CAMK2A_GABBR1"
"550372","ZEB1","GRHL2",-0.657405216575295,0,0,"ZEB1_GRHL2"
"559492","PPP1CA","MECOM",0.230354923499524,9.7482948047789e-05,0.000238449545181358,"PPP1CA_MECOM"
"560179","RUNX1","MECOM",0.282725553879012,1.45842009091623e-06,4.41662006137859e-06,"RUNX1_MECOM"
"562633","PLK1","HASPIN",0.730020998781076,0,0,"PLK1_HASPIN"
"563223","CDK1","HASPIN",0.685801660822143,0,0,"CDK1_HASPIN"
"563965","MAPK10","SFN",-0.25305533218797,1.76154070197221e-05,4.73166098416486e-05,"MAPK10_SFN"
"575204","KLF4","THBD",0.329270582740229,1.5729791691399e-08,5.74783468000281e-08,"KLF4_THBD"
"575711","KLF2","THBD",0.339750548473652,5.07655162351739e-09,1.93579802096077e-08,"KLF2_THBD"
"582180","PAX8","SLC5A5",0.236097488266296,6.42261257861598e-05,0.000160850519604454,"PAX8_SLC5A5"
"588373","PLK1","ESPL1",0.747220197028052,0,0,"PLK1_ESPL1"
"588871","PTTG1","ESPL1",0.425054558554383,9.34807786734382e-14,5.18184364187405e-13,"PTTG1_ESPL1"
"588963","CDK1","ESPL1",0.687206586896385,0,0,"CDK1_ESPL1"
"601459","PLK1","SNCB",0.222518552929619,0.000169424282791653,0.000401343431842022,"PLK1_SNCB"
