"","FROM","TO","default_sign_conn_score"
"686","NFE2L2","GNAS",-26699.20370028
"687","NFE2L2","PTPRJ",-875.89045884
"688","NFE2L2","PPARGC1A",0
"689","NFE2L2","SRF",-15288.436736
"690","NFE2L2","ABL1",-3508.6639104
"691","NFE2L2","CALD1",10797.659145907
"692","NFE2L2","MYC",-4454.4
"693","NFE2L2","MYLK",-764.7363212736
"694","NFE2L2","EZR",675.7764527
"695","NFE2L2","H3.3A",3099.39224
"696","NFE2L2","PIK3R1",3516.479086982
"697","NFE2L2","CDH1",-1900.7986072
"698","NFE2L2","ESR1",-286.9303207
"699","NFE2L2","JUN",5273.1954
"700","NFE2L2","CAV1",2753.7680839469
"701","NFE2L2","AR",1561.19620056
"702","NFE2L2","HBB",-42688
"703","NFE2L2","EGFR",2628.7804
"704","NFE2L2","PIM1",1667.11808151
"705","NFE2L2","STAT1",21116.882395325
"706","NFE2L2","PRKDC",0
"707","NFE2L2","NR4A1",-5328.76635585
"708","NFE2L2","CDKN1A",9028.8
"709","NFE2L2","EPAS1",-2090.86099583556
"710","NFE2L2","VEGFA",2123.2128
"711","NFE2L2","NFIB",512.955306607834
"712","NFE2L2","SOCS3",-903.9473478
"713","NFE2L2","ADGRG1",-15.7878176628332
"714","NFE2L2","CDH17",-177921.904738971
"715","NFE2L2","COL1A1",6489.0267637116
"716","NFE2L2","SLC12A2",805.233833234
"717","NFE2L2","NCL",-1076.8482816
"718","NFE2L2","BHLHE40",-263.023992
"719","NFE2L2","BHLHE41",-207.1419370675
"720","NFE2L2","NOS2",-1012.6928934
"721","NFE2L2","TAP1",5828.2595411097
"722","NFE2L2","INSR",3018.112
"723","NFE2L2","IRS2",446.418944
"724","NFE2L2","HSP90AB1",-1040.1807063312
"725","NFE2L2","HBA1",-17008.5
"726","NFE2L2","APOE",-426.116955734874
"727","NFE2L2","COL1A2",1114.1840024568
"728","NFE2L2","MECOM",-3780.35856
"729","NFE2L2","CD68",-1002.6611929422
"730","NFE2L2","VIM",1523.7111408
"731","NFE2L2","CLU",-1700.7376665312
"732","NFE2L2","DYRK2",-11861.96916816
"733","NFE2L2","BDKRB2",-444.40010208
"734","NFE2L2","TIMP3",-581.3248
"735","NFE2L2","TBX2",466.408525196813
"736","NFE2L2","HK2",-1880.24632
"737","NFE2L2","ITGB4",264.30593590528
"738","NFE2L2","SCNN1G",4356.22742276615
"739","NFE2L2","CDR2",-819.67498250864
"740","NFE2L2","HLA.A",1211.5968
"741","NFE2L2","TYMS",-1532.3136
"742","NFE2L2","S1PR1",-1320.7299016
"743","NFE2L2","H2BC21",677.80285056
"744","NFE2L2","SFRP1",1616.9472
"745","NFE2L2","DNM1",-235.75005612
"746","NFE2L2","NPM1",16632.1588086
"747","NFE2L2","PKN1",-3262.3221312
"748","NFE2L2","HMGA1",5401.344168
"749","NFE2L2","DUSP1",14737.365846
"750","NFE2L2","RCAN1",1476.494712
"751","NFE2L2","ERRFI1",1737.6238444
"752","NFE2L2","NME1",-4232.8188144
"753","NFE2L2","DLK1",-486.519332514799
"754","NFE2L2","MMP13",2125.0977462
"755","NFE2L2","ADM",-3635.9727247582
"756","NFE2L2","H1.2",1612.97057466
"757","NFE2L2","CD300LF",-79.4537322313
"758","NFE2L2","FGA",-425.01954924
"759","NFE2L2","GDF15",-1820.76245049225
"760","NFE2L2","LDLR",-4405.6267125
"761","NFE2L2","NSF",-299.275675340268
"762","NFE2L2","LRIG3",975.003170025227
"763","NFE2L2","SLC1A3",6176.576
"764","NFE2L2","FKBP5",-4674.33179136
"765","NFE2L2","IRF1",-244.003396728
"766","NFE2L2","KRT17",13085.6328029649
"767","NFE2L2","SCNN1A",1054.527
"768","NFE2L2","BEST1",659.842214762521
"769","NFE2L2","PRDX3",338.485590023886
"770","NFE2L2","HLTF",277.264519221999
"771","NFE2L2","CD79A",-131.439174176922
"772","NFE2L2","FOS",16237.00215528
"773","NFE2L2","RAB10",268.867986401952
"774","NFE2L2","MAPK13",19363.10805
"775","NFE2L2","TXNIP",2084.65843112159
"776","NFE2L2","MUC4",4356.972848
"777","NFE2L2","DSP",-644.0182692072
"778","NFE2L2","TP63",-1713.1949168
"779","NFE2L2","PERP",2789.18056
"780","NFE2L2","KRT15",195.026944
"781","NFE2L2","RAC1",159.2920729
"782","NFE2L2","ITGB1",4144.91109195968
"783","NFE2L2","HSF4",1868.46
"784","NFE2L2","KAT2A",-3111.4418544
"785","NFE2L2","HDAC7",-1038.1620216
"786","NFE2L2","ERBB3",1724.4799424
"787","NFE2L2","LRIG1",-2200.9100903504
"788","NFE2L2","CRYAB",2152.03548
"789","NFE2L2","FASN",39552
"790","NFE2L2","CNR1",539.377906176
"791","NFE2L2","ACTG2",-8130.4343770101
"792","NFE2L2","NKX3.1",0
"793","NFE2L2","CTNNB1",10593.88588
"794","NFE2L2","FN1",4177.57942444266
"795","NFE2L2","BSG",18654.656
"796","NFE2L2","LORICRIN",1054.63908
"797","NFE2L2","JUNB",11842.6433562
"798","NFE2L2","MUC2",-660.42508896
"799","NFE2L2","ESPL1",4655.9354688
"800","NFE2L2","RUNX1",-11792.8497456
"801","NFE2L2","PTPRC",-1294.8964201008
"802","NFE2L2","KRT18",-2723.8806144
"803","NFE2L2","DDX5",1905.643012
"804","NFE2L2","INCENP",-5930.7749424
"805","NFE2L2","CCL5",-1142.35537571027
"806","NFE2L2","CACNA1H",210.9054
"807","NFE2L2","PLAU",2783.2576
"808","NFE2L2","HSPA1A",11213.382745993
"809","NFE2L2","CTSD",1653.01276
"810","NFE2L2","IFITM3",-105.332947872352
"811","NFE2L2","KRT8",26382.530089875
"812","NFE2L2","EEF1A1",-2843.8594985223
"813","NFE2L2","LGALS3",-966.975919956
"814","NFE2L2","GNAL",2824.462261368
"815","NFE2L2","GNAO1",2926.15730748
"816","NFE2L2","WNT2B",72.7192643680102
"817","NFE2L2","PTGER3",-539.377906176
"818","NFE2L2","EDNRA",3937.943988
"819","NFE2L2","HTR2B",421.085160292896
"820","NFE2L2","WT1",4700.16
"821","NFE2L2","PAX2",0
"822","OPRK1","PRKCD",10222.7509776
"823","OPRK1","GNAS",4985.8761447996
"824","OPRK1","PTPRJ",13052.9232
"825","OPRK1","PPARGC1A",2832.4248
"826","OPRK1","SRF",-13796.9518596
"827","OPRK1","ABL1",10887.9456
"828","OPRK1","CALD1",-4007.2437984
"829","OPRK1","MYC",2286.4152
"830","OPRK1","MYLK",8975.1984
"831","OPRK1","EZR",13326.1728
"832","OPRK1","H3.3A",-16147.27608
"833","OPRK1","PIK3R1",42060.4056528
"834","OPRK1","CDH1",-15680.3232
"835","OPRK1","ESR1",16163.7648
"836","OPRK1","JUN",35490.0946947
"837","OPRK1","CAV1",-15869.496
"838","OPRK1","AR",-16047.261672
"839","OPRK1","HBB",8590.4611512
"840","OPRK1","EGFR",12800.6928
"841","OPRK1","PIM1",-8348.7654588
"842","OPRK1","STAT1",12107.0592
"843","OPRK1","PRKDC",5774.9868928512
"844","OPRK1","NR4A1",-19525.4795214
"845","OPRK1","CDKN1A",44558.7670233
"846","OPRK1","EPAS1",3306.7966021008
"847","OPRK1","VEGFA",20854.5724992
"848","OPRK1","NFIB",-322.634584617589
"849","OPRK1","SOCS3",35453.4450468
"850","OPRK1","ADGRG1",-89.0398598602061
"851","OPRK1","CDH17",22475.505978252
"852","OPRK1","COL1A1",6591.1530351
"853","OPRK1","SLC12A2",5568.410457088
"854","OPRK1","NCL",-3167.5093632
"855","OPRK1","BHLHE40",686.587829021275
"856","OPRK1","BHLHE41",-6065.1720386628
"857","OPRK1","NOS2",14040.8256
"858","OPRK1","TAP1",3341.5483392
"859","OPRK1","INSR",-4055.2973136
"860","OPRK1","IRS2",9424.588896
"861","OPRK1","HSP90AB1",11980.944
"862","OPRK1","HBA1",7874.0007
"863","OPRK1","APOE",-7330.97666232
"864","OPRK1","COL1A2",10699.6428421737
"865","OPRK1","MECOM",4812.51364884
"866","OPRK1","CD68",-213.1538046
"867","OPRK1","VIM",5374.2515058
"868","OPRK1","CLU",-702.2405553696
"869","OPRK1","DYRK2",10601.7096730368
"870","OPRK1","BDKRB2",5549.0688
"871","OPRK1","TIMP3",168.1536
"872","OPRK1","TBX2",-1444.68225670728
"873","OPRK1","HK2",12354.242472
"874","OPRK1","ITGB4",10654.01688
"875","OPRK1","SCNN1G",1611.2304
"876","OPRK1","CDR2",1238.7455328
"877","OPRK1","HLA.A",-621.9049344
"878","OPRK1","TYMS",-1749.4830096
"879","OPRK1","S1PR1",12449.4199296
"880","OPRK1","H2BC21",-382.52132251392
"881","OPRK1","SFRP1",-829.9687176
"882","OPRK1","DNM1",13052.9232
"883","OPRK1","NPM1",-9031.1864724
"884","OPRK1","PKN1",-5112.3318624
"885","OPRK1","HMGA1",-4253.024928
"886","OPRK1","DUSP1",18278.9422074
"887","OPRK1","RCAN1",-5962.530507
"888","OPRK1","ERRFI1",8461.2579408
"889","OPRK1","NME1",1027.2386721408
"890","OPRK1","DLK1",-996.46752
"891","OPRK1","MMP13",-3559.4754048
"892","OPRK1","ADM",-3191.5355010474
"893","OPRK1","H1.2",2586.61155384
"894","OPRK1","CD300LF",-4642.35368814
"895","OPRK1","FGA",1276.54646208
"896","OPRK1","GDF15",5377.3658627805
"897","OPRK1","LDLR",-2767.5770448
"898","OPRK1","NSF",8268.049799724
"899","OPRK1","LRIG3",1027.99021824
"900","OPRK1","SLC1A3",3173.8992
"901","OPRK1","FKBP5",-3584.57996660501
"902","OPRK1","IRF1",-515.724387696
"903","OPRK1","KRT17",9080.2186584
"904","OPRK1","SCNN1A",-8009.670983544
"905","OPRK1","BEST1",-13063.8314275098
"906","OPRK1","PRDX3",-9351.296965998
"907","OPRK1","HLTF",-131.1236586
"908","OPRK1","CD79A",-19964.4518358732
"909","OPRK1","FOS",-25156.7383128
"910","OPRK1","RAB10",-7427.980568736
"911","OPRK1","MAPK13",9371.34288
"912","OPRK1","TXNIP",584.136509774401
"913","OPRK1","MUC4",4315.1942784
"914","OPRK1","DSP",17792.2081896
"915","OPRK1","TP63",-1718.6867112
"916","OPRK1","PERP",-7092.1723488
"917","OPRK1","KRT15",3195.98342112
"918","OPRK1","RAC1",20249.1
"919","OPRK1","ITGB1",8490.9310162905
"920","OPRK1","HSF4",897.744
"921","OPRK1","KAT2A",1037.4535337448
"922","OPRK1","HDAC7",-8363.25168
"923","OPRK1","ERBB3",8397.2544768
"924","OPRK1","LRIG1",-2320.51968
"925","OPRK1","CRYAB",-5472.0754704
"926","OPRK1","FASN",1656.31296
"927","OPRK1","CNR1",-1307.500814592
"928","OPRK1","ACTG2",25.5649172880001
"929","OPRK1","NKX3.1",-5255.9770752
"930","OPRK1","CTNNB1",15806.4384
"931","OPRK1","FN1",7186.219954326
"932","OPRK1","BSG",-3607.7720090688
"933","OPRK1","LORICRIN",6211.63598616
"934","OPRK1","JUNB",16027.4036913
"935","OPRK1","MUC2",-2017.79703024
"936","OPRK1","ESPL1",-28823.5611455076
"937","OPRK1","RUNX1",-1611.2304
"938","OPRK1","PTPRC",-6422.9760692832
"939","OPRK1","KRT18",1313.6435063808
"940","OPRK1","DDX5",2620.7897562
"941","OPRK1","INCENP",-2017.9825992984
"942","OPRK1","CCL5",-1804.579365324
"943","OPRK1","CACNA1H",10654.01688
"944","OPRK1","PLAU",1639.9463552232
"945","OPRK1","HSPA1A",8183.7244104
"946","OPRK1","CTSD",-4203.1884048
"947","OPRK1","IFITM3",-6154.4346037056
"948","OPRK1","KRT8",18684.232791
"949","OPRK1","EEF1A1",-5631.401470578
"950","OPRK1","LGALS3",-3011.765064
"951","OPRK1","GNAL",3610.3356483084
"952","OPRK1","GNAO1",35400
"953","OPRK1","WNT2B",22.741092864
"954","OPRK1","PTGER3",1307.500814592
"955","OPRK1","EDNRA",-3917.45760549907
"956","OPRK1","HTR2B",3511.047168
"957","OPRK1","WT1",21006.1970148
"958","OPRK1","PAX2",-14120.5035581316
"959","C5AR1","PRKCD",-8365.279608
"960","C5AR1","GNAS",6546.553664
"961","C5AR1","PTPRJ",2888.1259344
"962","C5AR1","PPARGC1A",39200
"963","C5AR1","SRF",11208.652
"964","C5AR1","ABL1",28772.8
"965","C5AR1","CALD1",2871.3902784
"966","C5AR1","MYC",-10044.448064
"967","C5AR1","MYLK",8746.9312
"968","C5AR1","EZR",-3606.4
"969","C5AR1","H3.3A",-6044.64
"970","C5AR1","PIK3R1",20328.628138
"971","C5AR1","CDH1",1999.2
"972","C5AR1","ESR1",-32797.5816
"973","C5AR1","JUN",-13682.208
"974","C5AR1","CAV1",208.635336000001
"975","C5AR1","AR",11738.048
"976","C5AR1","HBB",6091.091118
"977","C5AR1","EGFR",46276.0704
"978","C5AR1","PIM1",9508.044672
"979","C5AR1","STAT1",63690.274872
"980","C5AR1","PRKDC",27008.8
"981","C5AR1","NR4A1",16553.376
"982","C5AR1","CDKN1A",36403.2
"983","C5AR1","EPAS1",-1546.3224784
"984","C5AR1","VEGFA",36615.348
"985","C5AR1","NFIB",-3699.68660394678
"986","C5AR1","SOCS3",9598.314726
"987","C5AR1","ADGRG1",-402.31443143136
"988","C5AR1","CDH17",3228.5904
"989","C5AR1","COL1A1",25905.965093568
"990","C5AR1","SLC12A2",-8224.81072
"991","C5AR1","NCL",-3913.9603776
"992","C5AR1","BHLHE40",-10128.6405696
"993","C5AR1","BHLHE41",2043.08832
"994","C5AR1","NOS2",-6500.8104
"995","C5AR1","TAP1",17578.515864672
"996","C5AR1","INSR",3966.7656
"997","C5AR1","IRS2",26512.675
"998","C5AR1","HSP90AB1",7627.8831552
"999","C5AR1","HBA1",-1715.2254
"1000","C5AR1","APOE",6175.417470432
"1001","C5AR1","COL1A2",1085.086369664
"1002","C5AR1","MECOM",7840
"1003","C5AR1","CD68",2601.576075744
"1004","C5AR1","VIM",-8106.7168
"1005","C5AR1","CLU",1665.1750752
"1006","C5AR1","DYRK2",21128.8
"1007","C5AR1","BDKRB2",820.1223296
"1008","C5AR1","TIMP3",-2562.034816
"1009","C5AR1","TBX2",-2370.4223928
"1010","C5AR1","HK2",-25691.5232
"1011","C5AR1","ITGB4",1637.3056
"1012","C5AR1","SCNN1G",6126.2537728
"1013","C5AR1","CDR2",2429.10238592
"1014","C5AR1","HLA.A",2732.089873408
"1015","C5AR1","TYMS",13288.5648
"1016","C5AR1","S1PR1",-16084.544
"1017","C5AR1","H2BC21",3180.23681152
"1018","C5AR1","SFRP1",3646.134647232
"1019","C5AR1","DNM1",11550.95424
"1020","C5AR1","NPM1",15790.544
"1021","C5AR1","PKN1",-15306.7472704
"1022","C5AR1","HMGA1",2721.264
"1023","C5AR1","DUSP1",2145.5728
"1024","C5AR1","RCAN1",-3831.01824
"1025","C5AR1","ERRFI1",-10932.096
"1026","C5AR1","NME1",-23059.1431456
"1027","C5AR1","DLK1",5221.44
"1028","C5AR1","MMP13",-15003.936224
"1029","C5AR1","ADM",-5962.7027096
"1030","C5AR1","H1.2",-3308.48
"1031","C5AR1","CD300LF",-4120.92676968
"1032","C5AR1","FGA",3000.7872448
"1033","C5AR1","GDF15",-10575.1172408
"1034","C5AR1","LDLR",-1385.4897
"1035","C5AR1","NSF",1270.63101088
"1036","C5AR1","LRIG3",14516.225171611
"1037","C5AR1","SLC1A3",20680.704
"1038","C5AR1","FKBP5",-12147.8832185491
"1039","C5AR1","IRF1",-342.4790455632
"1040","C5AR1","KRT17",41717.601643424
"1041","C5AR1","SCNN1A",-1128.549968
"1042","C5AR1","BEST1",193.5338496
"1043","C5AR1","PRDX3",-1437.10405776
"1044","C5AR1","HLTF",1387.321113024
"1045","C5AR1","CD79A",-5916.4272783952
"1046","C5AR1","FOS",-11407.2
"1047","C5AR1","RAB10",-1141.52946432
"1048","C5AR1","MAPK13",78070.0752
"1049","C5AR1","TXNIP",-1682.7153504
"1050","C5AR1","MUC4",1011.36
"1051","C5AR1","DSP",2734.300352
"1052","C5AR1","TP63",-16150.4
"1053","C5AR1","PERP",10744.4064
"1054","C5AR1","KRT15",1013.15846238208
"1055","C5AR1","RAC1",16481.248
"1056","C5AR1","ITGB1",-1626.12968
"1057","C5AR1","HSF4",7533.44
"1058","C5AR1","KAT2A",-12545.0159616
"1059","C5AR1","HDAC7",-19193.4325776
"1060","C5AR1","ERBB3",36018.1218096
"1061","C5AR1","LRIG1",-32768.0026447202
"1062","C5AR1","CRYAB",15866.3568
"1063","C5AR1","FASN",12581.0204016
"1064","C5AR1","CNR1",3462.445056
"1065","C5AR1","ACTG2",-4206.16
"1066","C5AR1","NKX3.1",-14504
"1067","C5AR1","CTNNB1",-27883.8168
"1068","C5AR1","FN1",-341.46336
"1069","C5AR1","BSG",-6841.12912
"1070","C5AR1","LORICRIN",-2736.4416
"1071","C5AR1","JUNB",-4364.4888
"1072","C5AR1","MUC2",2934.7108224
"1073","C5AR1","ESPL1",13301.1113088
"1074","C5AR1","RUNX1",-6021.12
"1075","C5AR1","PTPRC",-6681.2685102512
"1076","C5AR1","KRT18",-12780.3909248
"1077","C5AR1","DDX5",10502.072
"1078","C5AR1","INCENP",-16858.5872
"1079","C5AR1","CCL5",5443.10796939
"1080","C5AR1","CACNA1H",2629.6978176
"1081","C5AR1","PLAU",2619.05
"1082","C5AR1","HSPA1A",35616.084074144
"1083","C5AR1","CTSD",3263.7136
"1084","C5AR1","IFITM3",-5463.1714889472
"1085","C5AR1","KRT8",108737.994092
"1086","C5AR1","EEF1A1",-1286.2696
"1087","C5AR1","LGALS3",5897.4035456
"1088","C5AR1","GNAL",4175.201408
"1089","C5AR1","GNAO1",-5758.266752
"1090","C5AR1","WNT2B",1.0865120448
"1091","C5AR1","PTGER3",-3462.445056
"1092","C5AR1","EDNRA",-1087.92185470391
"1093","C5AR1","HTR2B",938.141901312001
"1094","C5AR1","WT1",24186.4
"1095","C5AR1","PAX2",39200
"1096","C3","PRKCD",1769.94103967001
"1097","C3","GNAS",98933.3629083153
"1098","C3","PTPRJ",-12478.336091807
"1099","C3","PPARGC1A",8050.86969370967
"1100","C3","SRF",-3037.67359818081
"1101","C3","ABL1",8157.56814493001
"1102","C3","CALD1",-5917.42830665531
"1103","C3","MYC",9384.444517728
"1104","C3","MYLK",-1512.10917124402
"1105","C3","EZR",6627.890620512
"1106","C3","H3.3A",810.75114624
"1107","C3","PIK3R1",14697.598143774
"1108","C3","CDH1",-15326.3638556265
"1109","C3","ESR1",7394.0504537088
"1110","C3","JUN",-174.077738750916
"1111","C3","CAV1",13363.2449531505
"1112","C3","AR",-3505.93971590822
"1113","C3","HBB",4403.858878314
"1114","C3","EGFR",12161.2671936
"1115","C3","PIM1",6874.316297856
"1116","C3","STAT1",46048.068732456
"1117","C3","PRKDC",3418.67814332728
"1118","C3","NR4A1",-39399.944321234
"1119","C3","CDKN1A",5889.713703111
"1120","C3","EPAS1",1374.8632595712
"1121","C3","VEGFA",66655.7167761448
"1122","C3","NFIB",677.951191000819
"1123","C3","SOCS3",11134.960253298
"1124","C3","ADGRG1",-59.0984634855537
"1125","C3","CDH17",6408.55378015756
"1126","C3","COL1A1",24373.0207564034
"1127","C3","SLC12A2",1187.73016046294
"1128","C3","NCL",294.613622546616
"1129","C3","BHLHE40",-2778.59877308487
"1130","C3","BHLHE41",2594.91884195803
"1131","C3","NOS2",20215.1021735482
"1132","C3","TAP1",12709.2669701579
"1133","C3","INSR",-21033.9043455733
"1134","C3","IRS2",19168.664025
"1135","C3","HSP90AB1",-10088.8074480739
"1136","C3","HBA1",3580.3730718
"1137","C3","APOE",4464.82683112234
"1138","C3","COL1A2",19772.4907341104
"1139","C3","MECOM",-1473.66372449482
"1140","C3","CD68",4406.41720888985
"1141","C3","VIM",40904.6875486545
"1142","C3","CLU",-1364.66754678488
"1143","C3","DYRK2",-812.762647570046
"1144","C3","BDKRB2",-4672.71081805529
"1145","C3","TIMP3",-1190.10890452603
"1146","C3","TBX2",5940.82993769813
"1147","C3","HK2",3547.32002770118
"1148","C3","ITGB4",-8780.05549306653
"1149","C3","SCNN1G",-6792.75500108106
"1150","C3","CDR2",374.52925026631
"1151","C3","HLA.A",-2552.56890882202
"1152","C3","TYMS",3228.24891409843
"1153","C3","S1PR1",36556.6259218338
"1154","C3","H2BC21",442.147875348987
"1155","C3","SFRP1",-3406.55335993526
"1156","C3","DNM1",-10991.4902197437
"1157","C3","NPM1",-802.9083736632
"1158","C3","PKN1",6085.75282848621
"1159","C3","HMGA1",3523.43287718061
"1160","C3","DUSP1",-7512.30101579788
"1161","C3","RCAN1",6718.25191906182
"1162","C3","ERRFI1",8038.5976149696
"1163","C3","NME1",-2761.17435029658
"1164","C3","DLK1",-1591.43360339061
"1165","C3","MMP13",-16423.4116509828
"1166","C3","ADM",-707.48171898768
"1167","C3","H1.2",2315.86797177427
"1168","C3","CD300LF",-8112.95504456992
"1169","C3","FGA",3284.68233019656
"1170","C3","GDF15",251.480386440348
"1171","C3","LDLR",1903.15153115552
"1172","C3","NSF",-2805.02660638517
"1173","C3","LRIG3",6035.04014541325
"1174","C3","SLC1A3",9659.5415746418
"1175","C3","FKBP5",552.255056202694
"1176","C3","IRF1",-1128.80882090995
"1177","C3","KRT17",30161.8259881956
"1178","C3","SCNN1A",-6169.44610298689
"1179","C3","BEST1",-7107.54251704018
"1180","C3","PRDX3",3172.53009224846
"1181","C3","HLTF",-82.3147166427994
"1182","C3","CD79A",-1051.28074255075
"1183","C3","FOS",5078.01392469101
"1184","C3","RAB10",2520.02390306261
"1185","C3","MAPK13",-9364.11420306
"1186","C3","TXNIP",2483.54482293455
"1187","C3","MUC4",18511.3236304473
"1188","C3","DSP",-6036.20183321078
"1189","C3","TP63",3622.30383321601
"1190","C3","PERP",-31040.0355034195
"1191","C3","KRT15",794.456172734605
"1192","C3","RAC1",28616.1409773202
"1193","C3","ITGB1",1102.96369587011
"1194","C3","HSF4",-903.598367507405
"1195","C3","KAT2A",-11.4345014985727
"1196","C3","HDAC7",2083.79772193349
"1197","C3","ERBB3",7977.7912790016
"1198","C3","LRIG1",-13623.1154524001
"1199","C3","CRYAB",-25648.6859121872
"1200","C3","FASN",6855.79309465544
"1201","C3","CNR1",-3570.40508167392
"1202","C3","ACTG2",2450.1668000754
"1203","C3","NKX3.1",-3644.9297889545
"1204","C3","CTNNB1",79339.4341695202
"1205","C3","FN1",1570.32119412016
"1206","C3","BSG",-9385.43744630958
"1207","C3","LORICRIN",-34.8155477501832
"1208","C3","JUNB",-9111.73063841458
"1209","C3","MUC2",1402.5994829952
"1210","C3","ESPL1",-15198.4393700942
"1211","C3","RUNX1",5207.4778810032
"1212","C3","PTPRC",3582.07454889972
"1213","C3","KRT18",-1776.85594766415
"1214","C3","DDX5",2977.51237289945
"1215","C3","INCENP",-3868.79390930363
"1216","C3","CCL5",3935.36706186897
"1217","C3","CACNA1H",581.570595956767
"1218","C3","PLAU",-887.840071725181
"1219","C3","HSPA1A",25750.4287856061
"1220","C3","CTSD",2239.45414066535
"1221","C3","IFITM3",-10755.4604019441
"1222","C3","KRT8",-3117.94206188581
"1223","C3","EEF1A1",-17948.7879953221
"1224","C3","LGALS3",-23156.6713009711
"1225","C3","GNAL",31047.4113202269
"1226","C3","GNAO1",35108.5731435111
"1227","C3","WNT2B",256.546442975089
"1228","C3","PTGER3",3570.40508167392
"1229","C3","EDNRA",-1902.64383425393
"1230","C3","HTR2B",-2956.55157215135
"1231","C3","WT1",3981.84210452851
"1232","C3","PAX2",-2456.79657849409
"1233","PDCD1","PRKCD",-4085.8
"1234","PDCD1","GNAS",4534.92
"1235","PDCD1","PTPRJ",-1060
"1236","PDCD1","PPARGC1A",7020
"1237","PDCD1","SRF",-6582.88
"1238","PDCD1","ABL1",-17468.34
"1239","PDCD1","CALD1",5300
"1240","PDCD1","MYC",-5300
"1241","PDCD1","MYLK",-2851.4
"1242","PDCD1","EZR",-7020
"1243","PDCD1","H3.3A",12320
"1244","PDCD1","PIK3R1",5020.1
"1245","PDCD1","CDH1",9872.9
"1246","PDCD1","ESR1",-12320
"1247","PDCD1","JUN",-5300
"1248","PDCD1","CAV1",4780.16
"1249","PDCD1","AR",12320
"1250","PDCD1","HBB",2220.2
"1251","PDCD1","EGFR",5300
"1252","PDCD1","PIM1",-3923.58
"1253","PDCD1","STAT1",16827.98
"1254","PDCD1","PRKDC",-6732.78398
"1255","PDCD1","NR4A1",7020
"1256","PDCD1","CDKN1A",12320
"1257","PDCD1","EPAS1",-4154.3
"1258","PDCD1","VEGFA",-6561.4
"1259","PDCD1","NFIB",-1324.43696
"1260","PDCD1","SOCS3",-3296.6
"1261","PDCD1","ADGRG1",408.827843424
"1262","PDCD1","CDH17",-1795.827
"1263","PDCD1","COL1A1",3412.64
"1264","PDCD1","SLC12A2",-3545.1
"1265","PDCD1","NCL",1134.44058
"1266","PDCD1","BHLHE40",1009.12
"1267","PDCD1","BHLHE41",1246.79592
"1268","PDCD1","NOS2",-6129.76
"1269","PDCD1","TAP1",4644.52248
